m000,m001,m003,m004,m005,m006,m007,m009,m010,m012,m013,m014,m015,m016,m017,m018,m019,m020,m022,m023,m024,m025,m027,m028,m029,m030,m031,m032,m033,m034,m035,m036,m037,m038,m040,m041,m042,m044,m045,m046,m047,m049,m051,m052,m053,m054,m055,m056,m057,m059,m061,m062,m063
8.1109795271933,8.100040667795652,8.111490770503304,8.10478686953182,8.111771197604618,8.101000240786016,8.110479025197945,8.105575857677081,8.104334389674548,8.105340111817638,8.106600453387637,8.10604747055315,8.105517253816977,8.100733688803944,8.0999958813477,8.105386742841404,8.111455160061176,8.100960493378082,8.10537157096144,8.108032084808071,8.105414078234414,8.11121644173411,8.10522283921072,8.10588369288291,8.110622811652341,8.106016738429064,8.110795647263213,8.103661580065852,8.104661139457814,8.103712621252571,8.10428073895347,8.100902867091474,8.107366751419915,8.100847955196436,8.10617070625208,8.105638169400315,8.105857029717532,8.105403781372758,8.099625116505054,8.102994072211082,8.105405927437234,8.10591611522737,8.107374071182685,8.105671195327092,8.104179893576495,8.104045835338525,8.103817458923746,8.098132427129851,8.105392195290042,8.106958383084947,8.109684439988138,8.10410719616022,8.110729484845905
7.98544901607637,7.974603081612751,7.986077702924578,7.979402001230217,7.986577611542281,7.975574706335569,7.985115433774469,7.980424876886763,7.979519677156489,7.979863261264269,7.980872578060231,7.981271169782787,7.980553775374814,7.975582486994761,7.974761052340995,7.979897138380776,7.986020789377423,7.975332410337096,7.980120806841311,7.982695570463443,7.979826392036248,7.98585115236703,7.979966016754392,7.980623911769039,7.985016156199928,7.980465317389775,7.985531039571428,7.9783034699734205,7.979058691645436,7.978214765602269,7.979278505483684,7.975481845355349,7.981846237772696,7.975563166820296,7.980832103692005,7.9804146345265865,7.979651375633896,7.979993586952326,7.974064761659467,7.9774929853485625,7.980194812655073,7.980427687111118,7.981893632092773,7.9800994069371125,7.978803960372424,7.979364259449569,7.978445001991637,7.972736528788828,7.979979535892067,7.98165876158149,7.9837915112752,7.979201103900834,7.985131205676678
7.860086318786331,7.849341394355824,7.860484679880268,7.853340161856603,7.860971288505406,7.850216859149477,7.859545954849667,7.855008157833299,7.853955575220496,7.854566966157531,7.855497142702499,7.855372102806466,7.855151703687952,7.850172756758863,7.849309578613863,7.854898356565832,7.860694548150813,7.850142902370476,7.854595035827891,7.857409979645669,7.854577736361079,7.860526322618321,7.854594823920596,7.855029431416937,7.860036444675982,7.855137358525858,7.860090394228757,7.8529995612637755,7.853728958394746,7.852946713361312,7.853811997316385,7.85005148559874,7.856305904180189,7.850138228846801,7.855238331325627,7.8548502506520395,7.854581307524684,7.854426401064382,7.8488498911344085,7.85251225830843,7.855068384444344,7.855145150375887,7.856428805894963,7.855027126257656,7.853436706342123,7.853080915073331,7.853457482925486,7.8473720367498885,7.854389133799742,7.856327455956396,7.858491727638917,7.853126167397615,7.8594620533530435
7.734729279453806,7.723723518530648,7.735145112852519,7.7280482031152715,7.736053194766745,7.724923066486132,7.733869942905108,7.7290949158351046,7.728944825085016,7.7294069855535135,7.73106790434523,7.730291851891774,7.729644456440915,7.724821061479805,7.72392648120176,7.729352726676146,7.735720022466822,7.724811207358677,7.7291335179830005,7.7318536559605295,7.729155141790005,7.735152812531583,7.72907850830428,7.729503080268355,7.734397714881833,7.7297114292457065,7.734832699558708,7.7277379130044315,7.728750611576036,7.727436524017729,7.728056072479768,7.724666959100804,7.730818804520285,7.724643750302312,7.730142341521367,7.729141664078994,7.729505467423876,7.729033053681267,7.723402818090298,7.727467139121767,7.729307311727098,7.7295673048378735,7.7310799178315355,7.729318514083308,7.728034383437982,7.728062563649968,7.727884322315377,7.722258528504319,7.729088049586306,7.731115556078486,7.7329686277064225,7.727822616400667,7.733997254852736
7.609368003819345,7.598587826503993,7.609845352935217,7.603023448652333,7.61030213391435,7.599074714840396,7.608890868311353,7.604024531415211,7.6032539544118976,7.603752844171089,7.604980113300665,7.604665196583177,7.604260522251455,7.599327393344472,7.598644267276344,7.603672898805601,7.609777954561402,7.599538512345584,7.603849242449691,7.60658390589873,7.6039704336971505,7.6096943746998384,7.603699740687298,7.604242613910915,7.60898209975988,7.60431028609979,7.609256694150417,7.602281050519683,7.6030571314909325,7.601969294104477,7.6025424312290495,7.599340038581324,7.605652935258452,7.599235385719066,7.604818759552362,7.6041759406575995,7.603670150628398,7.603857120873942,7.598050208973748,7.602016182341308,7.604073771177462,7.604331844955183,7.605566182577196,7.6037045463075525,7.6028759051767,7.602559840177876,7.602690865216392,7.596669281993225,7.603075479005935,7.605841057799696,7.607411890846275,7.602573975319181,7.6088634990533395
7.484123465966579,7.472923727326954,7.484618102145866,7.477304258770485,7.484800601265475,7.474155872799949,7.483633525356281,7.47853116251095,7.477862843213923,7.4782503512262295,7.478816505209752,7.479028750640211,7.478898120805783,7.473820702677167,7.473208121018111,7.47849018397368,7.484542061665005,7.474180133829315,7.478361843385473,7.481082066970134,7.478827557846292,7.484401264594184,7.478591898645588,7.4789942176299675,7.483818505631824,7.479093308790438,7.483804255920303,7.476630109350312,7.477690416935426,7.476788482583442,7.477349082518534,7.473731011652003,7.480341974023241,7.4739026339708445,7.479831957152006,7.47807884299147,7.478795342180467,7.47834274755758,7.472589877514295,7.476393380496448,7.478758178989118,7.478796099340008,7.480310093152737,7.478490881078876,7.477146047172422,7.478026071791205,7.477290697462757,7.471145821320228,7.478194169141612,7.480249972725496,7.48226198960294,7.476901934037031,7.483203937310876
7.358663196396747,7.347873776265973,7.359188943019629,7.351849023053608,7.359863568840523,7.348508017226498,7.358008196768078,7.353314113512306,7.352680920048046,7.352877151773691,7.354258269269722,7.3540135753584295,7.353349015330382,7.348453406072159,7.347766264147328,7.353160564470173,7.359185003315591,7.3487211841366955,7.352900615320042,7.355601569461256,7.353221660859001,7.358871318099669,7.352872222583248,7.353323508386407,7.358415325282431,7.353607200244274,7.3584079650796905,7.351384076175014,7.352361345948516,7.351460743916179,7.351686656291957,7.348614543669856,7.354755764465372,7.348354859105507,7.353916576213077,7.352980335729755,7.353569993607532,7.352782056402502,7.347298051569838,7.351143507956006,7.353254396740071,7.3534609311741885,7.354816857416819,7.353102891058726,7.351930083298081,7.351859518287052,7.351956851054586,7.346189782909664,7.352361385658907,7.355061897893406,7.3569382004169706,7.351644160395883,7.357806119698004
7.233290057525714,7.22250331223051,7.233769236437106,7.226686081400839,7.2342221450813,7.223505736851991,7.232625942784827,7.2276721151062935,7.227303049491601,7.227701224789073,7.2287000875642455,7.22884332264143,7.227902842968549,7.223107773094168,7.222490853107331,7.227521738266243,7.233761943050788,7.223320277115745,7.227593934023263,7.2304109545767306,7.227560575051813,7.233383168353945,7.227165720745367,7.228131998463914,7.232917038060475,7.228267780189642,7.233119463703649,7.226025401524615,7.22691667275526,7.226091382059216,7.2267202363460505,7.2230139564510445,7.22985273688545,7.2228405508639,7.22837938072053,7.228004341047137,7.227668624878251,7.227511410984359,7.221661668975047,7.225542424137907,7.22780402843189,7.228015265695833,7.229551171952322,7.227650720819603,7.226386192942414,7.226564542226691,7.226738059701655,7.220725702165296,7.22855634474118,7.229593518430941,7.231555702578259,7.226144857576171,7.232713655490934
7.107871043455061,7.096928131851503,7.108046071767347,7.101340701108401,7.1084624446534885,7.097855171812147,7.107213901471644,7.1026148327619625,7.101799075162734,7.102153430205889,7.103225419225761,7.103172406781375,7.102614629030452,7.0978460540791275,7.097028123268994,7.10220688440755,7.108552444944076,7.097784015803542,7.102198131192615,7.105004880786002,7.102144158051639,7.1082220847535424,7.102327711210715,7.102610738122054,7.107662781249616,7.102891296966265,7.107704142934462,7.100469222991623,7.101849334367395,7.100535167317881,7.101481502968696,7.097976888164959,7.1039729258065565,7.097656581003168,7.103206658289635,7.102319113230033,7.102224297176076,7.102297281952966,7.096518664772803,7.100022394075592,7.102247831247383,7.1027252319696,7.104152963680096,7.102158076367164,7.1010966391685395,7.100933483494425,7.1012914633505595,7.095162742723285,7.102512186050315,7.104170612839683,7.106052209378229,7.100768229666877,7.107249724478769
6.982459330406462,6.971399389986237,6.9830648937731,6.975904758643169,6.983373338245479,6.972488155392396,6.9821524854148125,6.977128048756934,6.976584530658327,6.9767691027384355,6.9776029638514245,6.977714638985348,6.977236951601082,6.972431714347264,6.971425891388867,6.977058866108,6.983000765956124,6.972709729919223,6.97672433250617,6.9795633771763415,6.976829248061057,6.982894431609136,6.976635908638039,6.977253070320707,6.982293122642968,6.9774828351781535,6.982265900433767,6.975241656676667,6.976116668514769,6.975400156047436,6.975879605633695,6.972297279858333,6.97887269845746,6.972647197914584,6.977930625863078,6.976915672527748,6.977069513785164,6.976901378742088,6.970952348887721,6.9749279336146195,6.977018967756145,6.977208578009177,6.978611997338555,6.97681447032949,6.975660263007251,6.975757737159169,6.976090521461366,6.9698963368632985,6.9764623860023836,6.979187130350575,6.980569305974179,6.975243292473789,6.981753781948388
